5.181129637339075555e-02  3.799875193012892593e-18  9.518314821713666791e-18  7.793461274370024394e-18  6.972166692077042222e-17  3.527923340963930596e-17
-3.799875193012919556e-18  5.181129637339074862e-02  2.114432950661858255e-17  1.434180447868122234e-17  -7.437765117990662798e-18  4.514714596583489160e-17
-9.518314821713734584e-18  4.336783646089190590e-19  5.181129637339066535e-02  -5.719985253374321968e-18  5.336642326306529110e-17  1.960057082671377592e-17
-5.595997811520624301e-18  1.409772149199120330e-17  5.515142508721180944e-18  3.720245612447439787e-02  1.057548092337726747e-17  -2.795357035087871901e-17
-5.006277464767913949e-17  5.721727872726873632e-18  2.987393440317676122e-17  -6.158057167257684728e-18  3.720245612447437011e-02  -3.399128326765026164e-17
-2.533181419682178077e-17  -4.089218729359269936e-17  9.179279810478448485e-18  1.960971373955801340e-17  5.579731831371419414e-17  3.720245612447437011e-02
